"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.269891083E0,8.427774353E0,1.269510040E0,2.223326569E0,8.808076823E0
1.279903083E0,8.031847687E0,1.536554718E0,2.269879761E0,8.486691452E0
1.289916083E0,7.215894470E0,1.428629150E0,2.358794861E0,7.724896598E0
1.299928083E0,6.630611572E0,1.407822418E0,2.178569641E0,7.119911479E0
1.309941083E0,6.676266632E0,1.359023895E0,1.788780212E0,7.044090909E0
1.319953083E0,6.263574829E0,1.239272919E0,1.563648376E0,6.573671976E0
1.329965083E0,5.252427521E0,9.208850098E-1,1.069376221E0,5.438712124E0
1.339978083E0,4.711302795E0,6.445596313E-1,3.857478333E-1,4.770810470E0
1.349990083E0,4.527934113E0,4.032614136E-1,2.233355713E-1,4.551338910E0
1.360003083E0,4.138593750E0,-5.643264771E-1,3.517684937E-1,4.191677907E0
1.370015083E0,3.910917206E0,-2.011517029E0,1.573827209E0,4.671017687E0
1.380027083E0,3.651506653E0,-1.431024170E-1,-4.808001709E-1,3.685803568E0
1.390040083E0,4.258494415E0,2.022743683E0,-1.195863190E0,4.863779956E0
1.400052083E0,4.664450226E0,1.980531464E0,-2.138303375E0,5.500176553E0
1.410065083E0,4.419709167E0,6.535409546E-1,-2.100432129E0,4.936877559E0
1.420077083E0,4.980892181E0,-1.107696533E-1,-1.219364319E0,5.129172076E0
1.430089083E0,6.313121796E0,-3.772155762E0,8.699908447E-1,7.405508083E0
1.440102083E0,5.484295349E0,-1.801803131E0,-2.647993469E-1,5.778763596E0
1.450114083E0,6.625971222E0,3.060086517E0,-1.182241516E0,7.393599876E0
1.460127083E0,7.717052307E0,4.078418884E0,-1.108444977E0,8.798582112E0
1.470139083E0,8.245603180E0,4.708458710E0,-1.740430756E0,9.653427082E0
1.480151083E0,9.692045288E0,4.268972626E0,-1.891616364E0,1.075816349E1
1.490164083E0,1.070229446E1,4.042194214E0,-1.901495819E0,1.159716031E1
1.500176083E0,1.077833633E1,4.715045013E0,-1.339115295E0,1.184049887E1
1.510189083E0,1.080108902E1,6.161487122E0,-1.069974976E0,1.248087713E1
1.520201083E0,1.203257812E1,7.710466003E0,-1.415306854E0,1.436096500E1
1.530213083E0,1.281559982E1,6.031257935E0,3.224295044E-1,1.416755561E1
1.540226083E0,1.070663544E1,5.067112885E0,7.216493225E-1,1.186711646E1
1.550238083E0,1.077010345E1,5.273383942E0,1.788780212E-1,1.199315238E1
1.560251083E0,1.116198853E1,4.672832794E0,7.074288940E-1,1.212129571E1
1.570263083E0,1.079809525E1,4.100123749E0,9.701325989E-1,1.159098930E1
1.580275083E0,1.048749115E1,3.412154388E0,8.779243469E-1,1.106349942E1
1.590288083E0,9.929451599E0,2.771935730E0,6.423143005E-1,1.032909504E1
1.600300083E0,9.357191620E0,2.643203430E0,1.481768646E0,9.835608660E0
1.610313083E0,8.520581360E0,3.136577454E0,1.080004120E0,9.143567888E0
1.620325083E0,8.418343964E0,2.541115723E0,-1.776505737E0,8.971162513E0
1.630337083E0,8.884923706E0,1.666634216E0,-3.835025024E-1,9.048017078E0
1.640350083E0,9.022038574E0,4.406985626E0,-6.033952332E-1,1.005896556E1
1.650362083E0,9.273665314E0,5.521717529E0,-1.066981201E0,1.084567571E1
1.660375083E0,9.308093719E0,4.421505432E0,-3.329825592E0,1.082949941E1
1.670387083E0,9.180708618E0,3.562292175E0,-1.478625183E0,9.957995215E0
1.680399083E0,8.584348755E0,4.896916809E0,-6.616241455E-2,9.883077215E0
1.690412083E0,9.043444061E0,3.278482361E0,-1.266815643E0,9.702430054E0
1.700424083E0,9.028026123E0,2.732717285E0,-2.121687927E0,9.668224196E0
1.710437083E0,9.457932129E0,2.426753540E0,-1.740879822E0,9.918279864E0
1.720449083E0,9.847422180E0,6.542893982E-1,-2.339185638E0,1.014256416E1
1.730461083E0,1.012105316E1,-6.224057007E-1,-3.637136536E0,1.077273726E1
1.740474083E0,1.038240967E1,-1.192570038E0,-3.549418945E0,1.103698458E1
1.750486083E0,1.009366013E1,-2.452050934E0,-3.517834625E0,1.096675380E1
1.760499083E0,9.357640686E0,-2.718796234E0,-4.477638702E0,1.072411024E1
1.770511083E0,9.228459320E0,-2.514022064E0,-4.326004028E0,1.049757492E1
1.780523083E0,9.686955872E0,-1.961520996E0,-3.197949829E0,1.038804899E1
1.790536083E0,1.069121750E1,-1.437311096E0,-2.286644897E0,1.102709117E1
1.800548083E0,1.128144012E1,-7.222480774E-1,-1.642983398E0,1.142330635E1
1.810561083E0,1.212029572E1,-4.245172119E-1,-1.044228516E0,1.217260023E1
1.820573083E0,1.373364075E1,-5.020559692E-1,-4.564009094E-1,1.375039091E1
1.830585083E0,1.457010132E1,-5.584886169E-1,4.421804810E-1,1.458750443E1
1.840598083E0,1.415965485E1,-1.191073151E0,1.045875092E0,1.424809936E1
1.850610083E0,1.306812469E1,-2.010319519E0,1.204994202E0,1.327664410E1
1.860623083E0,1.159428955E1,-2.589614868E0,1.181044006E0,1.193853091E1
1.870635083E0,1.058628571E1,-2.960094452E0,5.294490051E-1,1.100508612E1
1.880647083E0,1.091380463E1,-2.318378906E0,-9.755213928E-1,1.119989527E1
1.890660083E0,1.180190781E1,-2.163750458E0,-1.575473785E0,1.210160987E1
1.900672083E0,1.177466446E1,-3.259471893E0,-1.423988800E0,1.230018798E1
1.910685083E0,1.044767395E1,-3.973187714E0,-1.739981689E0,1.131227863E1
1.920697083E0,8.863069153E0,-4.191433868E0,-2.375410309E0,1.008784847E1
1.930709083E0,7.767347717E0,-4.783003693E0,-2.694396973E0,9.511497775E0
1.940722083E0,7.830067291E0,-3.994443512E0,-2.861000519E0,9.243963258E0
1.950734083E0,8.431366882E0,-3.238964539E0,-2.507884827E0,9.373810596E0
1.960747083E0,7.784561920E0,-3.213816833E0,-2.948119354E0,8.922972075E0
1.970759083E0,6.483018494E0,-3.117866364E0,-3.403023376E0,7.958089441E0
1.980771083E0,6.044580231E0,-2.802322540E0,-3.564238129E0,7.556040975E0
1.990784083E0,6.194119263E0,-2.607727203E0,-3.413202209E0,7.537725382E0
2.000796083E0,6.912475433E0,-3.100053406E0,-2.871179352E0,8.101624442E0
2.010809083E0,7.716154175E0,-3.880829773E0,-2.145488434E0,8.899606485E0
2.020821250E0,8.486452332E0,-4.265829163E0,-1.343605957E0,9.592833189E0
2.030833250E0,9.079219666E0,-4.647984467E0,-4.174818420E-1,1.020834367E1
2.040846250E0,9.977950745E0,-2.959795074E0,2.284249878E-1,1.041019048E1
2.050858250E0,9.991722107E0,-2.427651672E0,1.355730743E0,1.037140343E1
2.060871250E0,9.550739136E0,-2.511327667E0,1.890867920E0,1.005478822E1
2.070883250E0,8.716823273E0,-2.187101898E0,1.964814148E0,9.199288957E0
2.080895250E0,8.157735901E0,-2.009870453E0,1.933379517E0,8.621263864E0
2.090908250E0,7.402107239E0,-1.961221619E0,1.872905273E0,7.883232584E0
2.100920250E0,6.292614441E0,-1.899250488E0,1.159039764E0,6.674393013E0
2.110933250E0,5.216651917E0,-2.194586334E0,-3.665876770E-1,5.671336079E0
2.120945250E0,3.961661682E0,-3.002007294E0,-1.511856079E0,5.195432598E0
2.130957250E0,2.842738495E0,-4.655768280E0,-1.509011993E0,5.659899082E0
2.140970250E0,3.620970154E-1,-8.470435638E0,-1.266516266E0,8.572249273E0
2.150982250E0,1.681004333E-1,-1.109747269E1,2.766397247E0,1.143831769E1
2.160995250E0,2.024090881E0,-1.027598099E1,4.651726685E0,1.145998649E1
2.171007250E0,2.252366180E0,-9.263187103E0,2.226470032E0,9.789635209E0
2.181019250E0,2.583178253E0,-8.582851868E0,5.748046875E-1,8.981567597E0
2.191032250E0,3.433559875E0,-7.110363922E0,1.262624359E0,7.996300945E0
2.201044250E0,4.281396790E0,-5.683980103E0,2.294279022E0,7.476744245E0
2.211057250E0,5.217550049E0,-4.530628510E0,2.340383148E0,7.295671078E0
2.221069250E0,4.790787506E0,-4.146527252E0,2.374811554E0,6.766466072E0
2.231081250E0,3.553460541E0,-4.221970367E0,2.819836121E0,6.197063123E0
2.241094250E0,2.297422485E0,-4.287234650E0,3.123554535E0,5.780581627E0
2.251106250E0,1.513802032E0,-4.182901611E0,2.854114838E0,5.285284665E0
2.261119250E0,1.102158051E0,-3.880829773E0,2.230062561E0,4.609638936E0
