"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.735261000E0,6.388415222E0,-7.009024658E0,-2.512974243E0,9.810877395E0
1.745274000E0,6.467899933E0,-7.066355438E0,-2.375559998E0,9.869670411E0
1.755286000E0,6.511010284E0,-7.118596802E0,-2.403551788E0,9.942069028E0
1.765298000E0,6.666836243E0,-7.248825989E0,-2.453697510E0,1.014952290E1
1.775310000E0,6.869664459E0,-7.510930939E0,-2.383343811E0,1.045402798E1
1.785323000E0,7.023993530E0,-7.848329315E0,-2.262545013E0,1.077273726E1
1.795335000E0,7.122937775E0,-8.154742126E0,-2.139500885E0,1.103691650E1
1.805347000E0,7.078480225E0,-8.269104309E0,-1.967358856E0,1.106135024E1
1.815359000E0,7.127428436E0,-8.211923218E0,-1.820214844E0,1.102493089E1
1.825372000E0,7.266638947E0,-8.224796448E0,-1.706002350E0,1.110683403E1
1.835384000E0,7.506440277E0,-8.583001556E0,-1.514101410E0,1.150248079E1
1.845396000E0,7.857460327E0,-9.288933563E0,-1.396446075E0,1.224638850E1
1.855408000E0,8.273894348E0,-9.929750977E0,-1.436263275E0,1.300461973E1
1.865421000E0,8.480165405E0,-1.034633469E1,-1.505868530E0,1.346207587E1
1.875433000E0,8.384514313E0,-1.028496231E1,-1.418899384E0,1.334517911E1
1.885445000E0,8.268206177E0,-9.928553467E0,-1.224304047E0,1.297837924E1
1.895457000E0,8.134983215E0,-9.612410889E0,-1.088985443E0,1.263971061E1
1.905470000E0,7.945177917E0,-9.408235474E0,-9.339079285E-1,1.234961258E1
1.915482000E0,7.668253784E0,-9.164991302E0,-8.351133728E-1,1.197900647E1
1.925494000E0,7.395221558E0,-8.801696777E0,-8.333171082E-1,1.152621297E1
1.935506000E0,7.237449646E0,-8.369096375E0,-8.678952026E-1,1.109845456E1
1.945518000E0,6.947053528E0,-7.896828461E0,-9.840536499E-1,1.056360800E1
1.955531000E0,6.487209778E0,-7.432943115E0,-1.078806610E0,9.924533125E0
1.965543000E0,6.152954865E0,-7.019353180E0,-1.092278595E0,9.398044752E0
1.975555000E0,5.781726837E0,-6.708150330E0,-1.147513733E0,8.929973899E0
1.985567000E0,5.510341187E0,-6.513704681E0,-1.249002686E0,8.622773126E0
1.995580000E0,5.414989471E0,-6.412664795E0,-1.401984558E0,8.509403119E0
2.005591458E0,5.322032776E0,-6.430028687E0,-1.506766663E0,8.481724327E0
2.015603458E0,5.322032776E0,-6.551725616E0,-1.494342499E0,8.572175974E0
2.025615458E0,5.343887329E0,-6.718029785E0,-1.436263275E0,8.703557214E0
2.035628458E0,5.338498535E0,-6.874005432E0,-1.377734985E0,8.811905071E0
2.045640458E0,5.357808380E0,-6.993756409E0,-1.249751129E0,8.898349129E0
2.055652458E0,5.359155579E0,-7.153324585E0,-1.111289062E0,9.006973105E0
2.065664458E0,5.449866943E0,-7.409142609E0,-9.891430664E-1,9.250667430E0
2.075677458E0,5.654641113E0,-7.757617950E0,-8.554710388E-1,9.637812671E0
2.085689458E0,5.888454895E0,-8.088430023E0,-7.403604126E-1,1.003218495E1
2.095701458E0,6.148763580E0,-8.299940186E0,-6.628216553E-1,1.035063443E1
2.105713458E0,6.353537750E0,-8.394393768E0,-6.701564026E-1,1.054904727E1
2.115726458E0,6.428980865E0,-8.449179840E0,-6.671626282E-1,1.063792935E1
2.125738458E0,6.396049347E0,-8.527616730E0,-6.520440674E-1,1.067964680E1
2.135750458E0,6.409521332E0,-8.544681244E0,-6.730004883E-1,1.070263850E1
2.145762458E0,6.475833435E0,-8.457712097E0,-7.303312683E-1,1.067720452E1
2.155774458E0,6.510860596E0,-8.303832092E0,-7.797285461E-1,1.058078020E1
2.165787458E0,6.542295227E0,-8.136480103E0,-7.939489746E-1,1.047063944E1
2.175799458E0,6.531817017E0,-7.998467102E0,-8.045768738E-1,1.035796570E1
2.185811458E0,6.463708649E0,-7.793842621E0,-8.265811157E-1,1.015907223E1
2.195823458E0,6.407725067E0,-7.509733429E0,-7.818241882E-1,9.902842308E0
2.205836458E0,6.344406738E0,-7.196884003E0,-7.771838379E-1,9.625520813E0
2.215848458E0,6.298901367E0,-6.912176056E0,-7.673043823E-1,9.383128065E0
2.225860458E0,6.242618408E0,-6.676266632E0,-7.740403748E-1,9.172892632E0
2.235872458E0,6.151308289E0,-6.504873047E0,-8.406518555E-1,8.992144492E0
2.245885458E0,6.154302063E0,-6.386918335E0,-9.015751648E-1,8.915211578E0
2.255897458E0,6.177803192E0,-6.328240356E0,-9.873468018E-1,8.898692713E0
2.265909458E0,6.218219147E0,-6.233786774E0,-1.103205872E0,8.873748368E0
2.275921458E0,6.258036346E0,-6.125861206E0,-1.211281128E0,8.840610635E0
2.285934458E0,6.311774597E0,-6.090983734E0,-1.253643036E0,8.860598302E0
2.295946458E0,6.298452301E0,-6.088888092E0,-1.249152374E0,8.849036176E0
2.305958458E0,6.214925995E0,-6.079757080E0,-1.203796692E0,8.777122407E0
2.315970458E0,6.207441559E0,-6.036347351E0,-1.171912994E0,8.737459592E0
2.325982458E0,6.346053314E0,-6.065386963E0,-1.176253967E0,8.856911712E0
2.335995458E0,6.423741760E0,-6.155499573E0,-1.215921478E0,8.979593434E0
2.346007458E0,6.465205536E0,-6.187832336E0,-1.216520233E0,9.031504477E0
2.356019458E0,6.547684021E0,-6.099965057E0,-1.194515991E0,9.028211794E0
2.366031458E0,6.722071381E0,-6.069877625E0,-1.242416382E0,9.141840979E0
2.376044458E0,6.919810181E0,-6.150260468E0,-1.273252258E0,9.345086841E0
2.386056458E0,6.951244812E0,-6.181545410E0,-1.258882141E0,9.387017223E0
2.396068458E0,6.771917725E0,-6.025420074E0,-1.246158600E0,9.149725023E0
2.406080458E0,6.622678070E0,-5.828729095E0,-1.177601166E0,8.900600665E0
2.416093458E0,6.546037445E0,-5.769003296E0,-1.118324432E0,8.796741146E0
2.426105458E0,6.452631683E0,-5.857020264E0,-1.216969299E0,8.798986094E0
2.436117458E0,6.379882965E0,-6.000422058E0,-1.390907593E0,8.868066049E0
2.446129458E0,6.334676971E0,-6.141129456E0,-1.498084717E0,8.949070407E0
2.456142458E0,6.337521057E0,-6.190826111E0,-1.565294952E0,8.996702139E0
2.466154458E0,6.454427948E0,-6.217919769E0,-1.645677795E0,9.112103039E0
2.476166458E0,6.613097992E0,-6.363267517E0,-1.750160522E0,9.342767277E0
2.486178458E0,6.765331421E0,-6.549929352E0,-1.822609863E0,9.591308068E0
2.496191458E0,6.929240570E0,-6.647227020E0,-1.807940369E0,9.770806022E0
2.506203458E0,7.061565399E0,-6.756050720E0,-1.753004608E0,9.928894822E0
2.516215458E0,7.180418243E0,-6.915618896E0,-1.756447449E0,1.012271201E1
2.526227458E0,7.231911163E0,-7.043453064E0,-1.806593170E0,1.025546435E1
2.536240458E0,7.288643188E0,-7.044051819E0,-1.868564301E0,1.030701305E1
2.546252458E0,7.350913696E0,-7.036567383E0,-1.944157104E0,1.035996909E1
2.556264458E0,7.407346344E0,-7.041507111E0,-2.031874695E0,1.042017836E1
2.566276458E0,7.450157318E0,-7.104975128E0,-2.096689911E0,1.050626595E1
2.576288458E0,7.475903778E0,-7.249125366E0,-2.073488159E0,1.061782977E1
2.586301458E0,7.672744446E0,-7.648794250E0,-1.942360840E0,1.100671733E1
2.596313458E0,7.883805542E0,-8.356522522E0,-1.919907532E0,1.164782827E1
