"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.858246333E0,-4.054618378E0,-8.933273163E0,1.646126862E0,9.947513922E0
2.868236583E0,-4.337530060E0,-9.293424225E0,1.855092316E0,1.042224872E1
2.878226583E0,-4.134402466E0,-9.013206940E0,1.898801422E0,1.009636716E1
2.888216583E0,-3.886068878E0,-8.448431396E0,1.774859161E0,9.467188042E0
2.898206583E0,-4.043990479E0,-8.795110474E0,1.755399628E0,9.838153032E0
2.908196583E0,-3.901187439E0,-9.156459045E0,1.084943848E0,1.001184842E1
2.918186583E0,-3.919000397E0,-9.299262085E0,3.412902832E-2,1.009138267E1
2.928176583E0,-3.714675293E0,-8.832233276E0,-1.031804352E0,9.637000436E0
2.938166583E0,-3.986210632E0,-8.764723663E0,-1.318158875E0,9.718425743E0
2.948156583E0,-4.370461578E0,-8.969198456E0,-1.246607666E0,1.005492347E1
2.958146583E0,-4.587809601E0,-9.072783051E0,-6.984475708E-1,1.019074179E1
2.968136583E0,-4.607269135E0,-9.069938965E0,-6.735992432E-2,1.017326197E1
2.978126583E0,-4.479434967E0,-9.052724762E0,3.637435913E-1,1.010690223E1
2.988116583E0,-4.436623993E0,-9.006770325E0,6.807843018E-1,1.006325054E1
2.998106583E0,-4.472100220E0,-8.875942383E0,7.903564453E-1,9.970290711E0
3.008096583E0,-4.612059174E0,-8.753796387E0,8.021818542E-1,9.926909727E0
3.018086583E0,-4.817432098E0,-8.681496735E0,7.002438354E-1,9.953209483E0
3.028076583E0,-4.947511597E0,-8.612490234E0,4.767585754E-1,9.943850249E0
3.038066583E0,-5.025948486E0,-8.521479492E0,1.872605896E-1,9.894990523E0
3.048056583E0,-5.317841492E0,-8.595575409E0,1.269360352E-1,1.010838600E1
3.058046583E0,-5.568121033E0,-8.723259888E0,-2.380050659E-2,1.034890339E1
3.068036583E0,-5.820346527E0,-8.753796387E0,-9.550140381E-2,1.051258795E1
3.078027583E0,-6.026617584E0,-8.613388367E0,-6.376739502E-2,1.051259459E1
3.088017583E0,-6.283333740E0,-8.442144470E0,-7.619155884E-2,1.052406249E1
3.098007583E0,-6.502178650E0,-8.245902557E0,6.721023560E-2,1.050132151E1
3.107997583E0,-6.720574493E0,-8.000712433E0,2.395019531E-1,1.045154927E1
3.117987583E0,-7.072642365E0,-7.930209045E0,2.249821472E-1,1.062831607E1
3.127977583E0,-7.275919647E0,-7.868088226E0,-1.496887207E-3,1.071661426E1
3.137967583E0,-7.275320892E0,-7.693700867E0,-2.613565063E-1,1.059205525E1
