"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.214758708E0,-9.129515076E-1,9.162296906E0,2.451901245E-1,9.210932810E0
2.224689708E0,-1.054557037E0,9.275162201E0,-3.956272888E-1,9.343299489E0
2.234619708E0,-1.195563812E0,9.436227264E0,-9.523196411E-1,9.559219137E0
2.244549708E0,-1.325194244E0,9.471254425E0,-1.238225098E0,9.643339751E0
2.254479708E0,-1.354682922E0,9.339977417E0,-1.209784241E0,9.514931523E0
2.264409708E0,-1.234033813E0,9.184001770E0,-1.007854156E0,9.321185438E0
2.274340708E0,-1.128353577E0,9.161698151E0,-7.927514648E-1,9.264898795E0
2.284270708E0,-1.015637970E0,9.244625702E0,-5.767506409E-1,9.318114946E0
2.294200708E0,-9.044192505E-1,9.436227264E0,-3.538641357E-1,9.486072896E0
2.304130708E0,-7.701484680E-1,9.631121979E0,-1.862127686E-1,9.663659474E0
2.314060708E0,-6.761439514E-1,9.767039337E0,-1.413061523E-1,9.791434802E0
2.323990708E0,-7.018904114E-1,9.919272766E0,-2.854563904E-1,9.948171074E0
2.333921708E0,-7.041357422E-1,1.003273682E1,-5.111869812E-1,1.007039857E1
2.343851708E0,-7.259902954E-1,9.952653351E0,-7.529342651E-1,1.000746125E1
2.353781708E0,-7.819738770E-1,9.871522064E0,-9.982740784E-1,9.952636944E0
2.363711708E0,-8.202941895E-1,9.842033386E0,-1.183588715E0,9.946827935E0
2.373641708E0,-8.741821289E-1,9.774074707E0,-1.243464203E0,9.891558724E0
2.383571708E0,-1.005459137E0,9.726024628E0,-1.181044006E0,9.848927255E0
2.393502708E0,-1.036594391E0,9.660161591E0,-1.088386688E0,9.776391741E0
2.403432708E0,-1.073118439E0,9.573491821E0,-1.004860382E0,9.685714905E0
2.413362708E0,-1.063089294E0,9.493707733E0,-1.060843964E0,9.611765461E0
2.423292708E0,-9.557624817E-1,9.444310455E0,-1.117725677E0,9.558127044E0
2.433222708E0,-8.599617004E-1,9.462273102E0,-1.204395447E0,9.577302061E0
2.443153708E0,-7.918533325E-1,9.564211121E0,-1.256487122E0,9.678839081E0
2.453083708E0,-7.467970276E-1,9.680818634E0,-1.267115021E0,9.791911749E0
2.463013708E0,-7.418572998E-1,9.841883698E0,-1.261277161E0,9.950067690E0
2.472943708E0,-6.626719666E-1,9.913584595E0,-1.129700775E0,9.999725871E0
2.482873708E0,-5.882766724E-1,9.915979614E0,-1.000818787E0,9.983704693E0
2.492803708E0,-5.134323120E-1,9.923314362E0,-9.168434143E-1,9.978796646E0
2.502734708E0,-4.477189636E-1,9.903854828E0,-9.274713135E-1,9.957258446E0
2.512664708E0,-4.224215698E-1,9.860445099E0,-9.434880066E-1,9.914483706E0
2.522594708E0,-4.396357727E-1,9.819280701E0,-9.722282410E-1,9.877083620E0
2.532524708E0,-4.881349182E-1,9.788444824E0,-1.023272095E0,9.853883171E0
2.542454708E0,-5.417234802E-1,9.751920776E0,-1.054407349E0,9.823705921E0
2.552385708E0,-5.372328186E-1,9.704768829E0,-1.067280579E0,9.778049139E0
2.562315708E0,-5.502557373E-1,9.638606415E0,-1.080902252E0,9.714621180E0
2.572245708E0,-6.131250000E-1,9.592053223E0,-1.111588440E0,9.675693058E0
2.582175708E0,-6.840774536E-1,9.592801666E0,-1.166524200E0,9.687651133E0
2.592105708E0,-7.420069885E-1,9.644144897E0,-1.171763306E0,9.743363609E0
2.602035375E0,-7.587721252E-1,9.678573303E0,-1.164278870E0,9.777835221E0
2.611966375E0,-7.617658997E-1,9.763147430E0,-1.140777740E0,9.859041986E0
2.621896375E0,-6.680607605E-1,9.668244781E0,-1.165476379E0,9.761126857E0
2.631826375E0,-7.744894409E-1,9.673184509E0,-1.253493347E0,9.784762543E0
2.641756375E0,-7.553292847E-1,9.786199493E0,-1.200653229E0,9.888467577E0
2.651686375E0,-7.032376099E-1,9.824070740E0,-1.240320740E0,9.926998770E0
2.661617375E0,-7.216493225E-1,9.805209961E0,-1.347647552E0,9.923662330E0
2.671547375E0,-7.722441101E-1,9.756411438E0,-1.409468994E0,9.887898056E0
2.681477375E0,-8.366102600E-1,9.706415405E0,-1.397643585E0,9.842145312E0
2.691407375E0,-8.729846191E-1,9.679471436E0,-1.366059265E0,9.814295050E0
2.701337375E0,-9.318122864E-1,9.650431824E0,-1.326242065E0,9.785603024E0
2.711267375E0,-9.735754395E-1,9.618847504E0,-1.270408173E0,9.751103187E0
2.721198375E0,-9.818083191E-1,9.620943146E0,-1.275946655E0,9.754718574E0
2.731128375E0,-9.360035706E-1,9.638756104E0,-1.309626617E0,9.772248655E0
2.741058375E0,-9.111552429E-1,9.658515015E0,-1.378333740E0,9.798822382E0
2.750988375E0,-9.523196411E-1,9.691446533E0,-1.426383820E0,9.842033296E0
2.760918375E0,-1.033750305E0,9.725725250E0,-1.377734985E0,9.877070670E0
2.770849375E0,-1.122366028E0,9.712852020E0,-1.302291870E0,9.863831101E0
2.780779375E0,-1.086141357E0,9.662855988E0,-1.231339417E0,9.801361418E0
2.790709375E0,-9.806108093E-1,9.646090851E0,-1.225950623E0,9.773004717E0
2.800639375E0,-8.277786255E-1,9.695488129E0,-1.244661713E0,9.810040279E0
2.810569375E0,-7.229965210E-1,9.716145172E0,-1.266516266E0,9.824981650E0
2.820499375E0,-6.251000977E-1,9.699080658E0,-1.339414673E0,9.811062501E0
2.830430375E0,-6.539900208E-1,9.661957855E0,-1.285077667E0,9.768958857E0
2.840360375E0,-6.355783081E-1,9.651030579E0,-1.168320465E0,9.742244286E0
2.850290375E0,-5.897735596E-1,9.651779022E0,-1.100062408E0,9.732153330E0
2.860220375E0,-5.025050354E-1,9.682016144E0,-1.066083069E0,9.753485584E0
2.870150375E0,-4.805007935E-1,9.713450775E0,-1.075064392E0,9.784567973E0
2.880081375E0,-4.110452271E-1,9.805060272E0,-1.153650970E0,9.881248690E0
2.890011375E0,-3.228785706E-1,9.839788055E0,-1.168320465E0,9.914164224E0
2.899941375E0,-3.495231628E-1,9.810000000E0,-1.209335175E0,9.890437705E0
2.909871375E0,-5.080435181E-1,9.825268250E0,-1.209933929E0,9.912514540E0
2.919801375E0,-5.758525085E-1,9.876012726E0,-1.208287354E0,9.966302815E0
2.929731375E0,-6.068380737E-1,9.948611755E0,-1.131646729E0,1.003113915E1
2.939662375E0,-6.183641052E-1,9.959988098E0,-1.021176453E0,1.003127801E1
2.949592375E0,-6.442602539E-1,9.898615723E0,-1.029109955E0,9.972799597E0
2.959522375E0,-7.048841858E-1,9.855355682E0,-1.006656647E0,9.931679362E0
2.969452375E0,-8.042774963E-1,9.834099884E0,-9.057664490E-1,9.908420443E0
2.979382375E0,-8.436456299E-1,9.734556885E0,-9.038204956E-1,9.812758388E0
2.989312375E0,-8.984317017E-1,9.691147156E0,-9.961784363E-1,9.783551717E0
2.999243375E0,-8.851094055E-1,9.672735443E0,-1.060245209E0,9.770841802E0
3.009173375E0,-8.193960571E-1,9.703721008E0,-1.050665131E0,9.794769447E0
3.019103375E0,-7.098239136E-1,9.713151398E0,-9.839039612E-1,9.788627435E0
3.029033375E0,-6.435118103E-1,9.748178558E0,-8.909472656E-1,9.809937802E0
3.038963375E0,-5.882766724E-1,9.784403229E0,-8.815168762E-1,9.841630352E0
3.048894375E0,-5.462141418E-1,9.808652802E0,-9.639953613E-1,9.871033721E0
3.058824375E0,-5.610333252E-1,9.803264008E0,-1.003962250E0,9.870495620E0
3.068754375E0,-5.261558533E-1,9.751771088E0,-1.014590149E0,9.818516818E0
3.078684375E0,-5.704637146E-1,9.779014435E0,-1.101110229E0,9.857332089E0
3.088614375E0,-4.475692749E-1,9.710007935E0,-1.134041748E0,9.786246626E0
3.098544375E0,-5.477110291E-1,9.618248749E0,-1.302441559E0,9.721473673E0
3.108475375E0,-6.520440674E-1,9.696386261E0,-1.317709808E0,9.807213015E0
3.118405375E0,-6.912625122E-1,9.744885406E0,-1.247356110E0,9.848681775E0
3.128335375E0,-6.972500610E-1,9.749226379E0,-1.238674164E0,9.852303605E0
3.138265375E0,-7.466473389E-1,9.740245056E0,-1.267264709E0,9.850675908E0
3.148195375E0,-7.885601807E-1,9.720186768E0,-1.245559845E0,9.831341581E0
3.158126375E0,-8.439450073E-1,9.775122528E0,-1.231788483E0,9.888506787E0
3.168056375E0,-7.153623962E-1,9.733509064E0,-1.177900543E0,9.830584507E0
3.177986375E0,-7.313790894E-1,9.579179993E0,-1.368753662E0,9.704076014E0
3.187916375E0,-7.942483521E-1,9.676477661E0,-1.432820435E0,9.814174686E0
