"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.081288042E0,-2.574645996E0,1.161389877E1,4.150868225E0,1.259925211E1
3.091218042E0,-2.949316864E0,1.453806793E1,4.823120270E0,1.559860181E1
3.101149042E0,-3.360062714E0,1.643237869E1,6.016887817E0,1.781897949E1
3.111080042E0,-3.255280609E0,1.638522675E1,7.439080353E0,1.828694682E1
3.121011042E0,-2.542762299E0,1.494432312E1,7.747588806E0,1.702420530E1
3.130941042E0,-1.449136505E0,1.315329758E1,7.252268829E0,1.508988525E1
3.140872042E0,-1.374142456E-1,1.113339798E1,6.248007202E0,1.276749886E1
3.150803042E0,9.988728333E-1,9.478888550E0,5.378615112E0,1.094424852E1
3.160734042E0,1.816023560E0,8.180787964E0,4.956492920E0,9.736018454E0
3.170664042E0,2.145787811E0,7.207960968E0,5.228028259E0,9.159224101E0
3.180595042E0,1.763333130E0,6.345753937E0,5.671705627E0,8.691730638E0
3.190526042E0,9.389973450E-1,5.544021149E0,5.970484314E0,8.201498001E0
3.200457042E0,2.885998535E-1,5.410049744E0,6.196364594E0,8.230848211E0
3.210387042E0,2.390528870E-1,6.604416046E0,6.062991943E0,8.968574519E0
3.220318042E0,4.339476013E-1,9.064101105E0,5.784720612E0,1.076146978E1
3.230249042E0,6.988966370E-1,1.271650589E1,4.979095917E0,1.367440583E1
3.240180042E0,1.013242950E0,1.694685883E1,4.148024139E0,1.747652110E1
