"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.218062208E0,-1.566193085E0,8.154442749E0,-2.200723572E0,8.590173547E0
2.227993208E0,-1.534309387E0,8.023315430E0,-2.073637848E0,8.427791508E0
2.237923208E0,-1.518891449E0,8.000862122E0,-1.884431305E0,8.358941755E0
2.247853208E0,-1.635349274E0,8.062234497E0,-1.685045929E0,8.397224072E0
2.257784208E0,-1.769170990E0,8.228089600E0,-1.528022461E0,8.553728841E0
2.267714208E0,-1.936073914E0,8.468938751E0,-1.389560394E0,8.797851093E0
2.277645208E0,-2.139650574E0,8.815318451E0,-1.371597748E0,9.174378690E0
2.287575208E0,-2.314337311E0,9.201964417E0,-1.484013977E0,9.603884828E0
2.297505208E0,-2.472707977E0,9.509275360E0,-1.606908417E0,9.956041245E0
2.307436208E0,-2.588567047E0,9.704619141E0,-1.692979431E0,1.018560216E1
2.317366208E0,-2.606978760E0,9.838590546E0,-1.672322388E0,1.031459473E1
2.327297208E0,-2.496209106E0,9.984986115E0,-1.633553009E0,1.042110853E1
2.337227208E0,-2.282603302E0,1.005578888E1,-1.584904175E0,1.043269328E1
2.347158208E0,-1.989063721E0,1.001552261E1,-1.491348724E0,1.031945680E1
2.357088208E0,-1.748813324E0,9.903854828E0,-1.386865997E0,1.015224536E1
2.367018208E0,-1.530267792E0,9.852062531E0,-1.399140472E0,1.006789202E1
2.376949208E0,-1.333427124E0,9.846524048E0,-1.574126587E0,1.006031502E1
2.386879208E0,-1.197809143E0,9.786947937E0,-1.758842468E0,1.001561898E1
2.396810208E0,-1.102457428E0,9.716444550E0,-1.893262939E0,9.960379090E0
2.406740208E0,-1.087338867E0,9.688003693E0,-1.937870178E0,9.939570523E0
2.416671208E0,-1.083446960E0,9.686806183E0,-1.902843018E0,9.931207524E0
2.426601208E0,-1.108145599E0,9.661658478E0,-1.841470642E0,9.897810128E0
2.436531208E0,-1.135388947E0,9.659862213E0,-1.837578735E0,9.898421169E0
2.446462208E0,-1.140777740E0,9.669741669E0,-1.829196167E0,9.907130584E0
2.456392208E0,-1.128353577E0,9.680070190E0,-1.861229553E0,9.921749651E0
2.466323208E0,-1.126856689E0,9.664053497E0,-1.893262939E0,9.912022022E0
2.476253208E0,-1.093476105E0,9.603279877E0,-1.942959595E0,9.858689891E0
2.486183208E0,-9.963281250E-1,9.508826294E0,-1.971550140E0,9.762041650E0
2.496114208E0,-8.807684326E-1,9.440418549E0,-2.016606445E0,9.693500759E0
2.506044208E0,-7.816744995E-1,9.455836487E0,-2.111359406E0,9.720169609E0
2.515975208E0,-7.101232910E-1,9.486522675E0,-2.157164154E0,9.754575579E0
2.525905208E0,-6.261479187E-1,9.566606140E0,-2.162253571E0,9.827886587E0
2.535836208E0,-5.810916138E-1,9.693691864E0,-2.192790070E0,9.955584247E0
2.545766208E0,-5.737568665E-1,9.789492645E0,-2.195185089E0,1.004899004E1
2.555696208E0,-5.842350769E-1,9.859247589E0,-2.197280731E0,1.011801049E1
2.565627208E0,-6.015989685E-1,9.878108368E0,-2.180964661E0,1.013388144E1
2.575557208E0,-5.737568665E-1,9.834998016E0,-2.104174347E0,1.007392340E1
2.585488208E0,-4.791535950E-1,9.719737701E0,-2.002236328E0,9.935383207E0
2.595418208E0,-4.167333984E-1,9.578431549E0,-1.904639282E0,9.774848769E0
2.605349208E0,-3.808081055E-1,9.417366486E0,-1.800755310E0,9.595547198E0
2.615279208E0,-4.070036316E-1,9.328750763E0,-1.753303986E0,9.500806156E0
2.625209208E0,-4.650828552E-1,9.282796326E0,-1.711989899E0,9.450794628E0
2.635140208E0,-5.704637146E-1,9.242080994E0,-1.630858612E0,9.402190689E0
2.645070208E0,-7.288343811E-1,9.274413757E0,-1.646426239E0,9.447574792E0
2.655001208E0,-8.985813904E-1,9.358538818E0,-1.714534607E0,9.556637811E0
2.664931208E0,-1.075214081E0,9.452393646E0,-1.794917450E0,9.681196187E0
2.674861208E0,-1.222956848E0,9.520352325E0,-1.804946594E0,9.766809308E0
2.684792208E0,-1.376238098E0,9.582323456E0,-1.780996399E0,9.843114461E0
2.694722333E0,-1.507515106E0,9.636660461E0,-1.738484802E0,9.907580737E0
2.704653333E0,-1.566791840E0,9.677375793E0,-1.712438965E0,9.951828281E0
2.714583333E0,-1.519041138E0,9.727820892E0,-1.785936127E0,1.000637562E1
2.724514333E0,-1.553170166E0,9.725276184E0,-1.828896790E0,1.001689562E1
2.734444333E0,-1.562151489E0,9.708361359E0,-1.812730408E0,9.998929397E0
2.744374333E0,-1.573228455E0,9.703870697E0,-1.720821533E0,9.980049149E0
2.754305333E0,-1.632954254E0,9.688303070E0,-1.627864838E0,9.958900537E0
2.764235333E0,-1.642384644E0,9.646090851E0,-1.597627716E0,9.914479832E0
2.774166333E0,-1.611997833E0,9.631571045E0,-1.578317871E0,9.892258848E0
2.784096333E0,-1.636846161E0,9.611961823E0,-1.611848145E0,9.882668156E0
2.794027333E0,-1.633103943E0,9.571994934E0,-1.614392853E0,9.843595877E0
2.803957333E0,-1.631906433E0,9.596543884E0,-1.593137054E0,9.863815631E0
2.813887333E0,-1.667532349E0,9.655970306E0,-1.594334564E0,9.927755506E0
2.823818333E0,-1.588347015E0,9.703271942E0,-1.627864838E0,9.966256898E0
2.833748333E0,-1.584754486E0,9.716594238E0,-1.636696472E0,9.980101488E0
2.843679333E0,-1.528321838E0,9.715995483E0,-1.716779938E0,9.984170934E0
2.853609333E0,-1.426234131E0,9.681567078E0,-1.801204376E0,9.950438286E0
2.863539333E0,-1.259031830E0,9.681417389E0,-1.879341888E0,9.942179326E0
2.873470333E0,-1.050515442E0,9.766141205E0,-1.965113525E0,1.001712373E1
2.883400333E0,-9.090596008E-1,9.898166656E0,-1.999092865E0,1.013885915E1
2.893331333E0,-8.174501038E-1,1.003109024E1,-1.980830841E0,1.025742107E1
2.903261333E0,-7.773335266E-1,1.009141479E1,-1.917063446E0,1.030126362E1
2.913192333E0,-7.827223206E-1,1.005429199E1,-1.858086090E0,1.025445882E1
2.923122333E0,-8.521778870E-1,9.924661560E0,-1.807042236E0,1.012375997E1
2.933052333E0,-9.394464111E-1,9.716145172E0,-1.803000641E0,9.926572816E0
2.942983333E0,-1.024020538E0,9.540709991E0,-1.797611847E0,9.762436866E0
2.952913333E0,-1.111139374E0,9.406439209E0,-1.833088074E0,9.647587325E0
2.962844333E0,-1.236279144E0,9.299711151E0,-1.863474884E0,9.564808010E0
2.972774333E0,-1.323996735E0,9.252858582E0,-1.907483368E0,9.539751154E0
2.982704333E0,-1.406175842E0,9.244326324E0,-1.948348389E0,9.551489996E0
2.992635333E0,-1.499132538E0,9.286987610E0,-1.965263214E0,9.610296392E0
3.002565333E0,-1.556762695E0,9.333540802E0,-1.981429596E0,9.667706927E0
3.012496333E0,-1.581760712E0,9.390272827E0,-1.972148895E0,9.724636856E0
3.022426333E0,-1.569186859E0,9.431886292E0,-1.949994965E0,9.758345494E0
3.032357333E0,-1.530118103E0,9.452094269E0,-1.907333679E0,9.763261199E0
3.042287333E0,-1.480571136E0,9.470206604E0,-1.853595428E0,9.762823363E0
3.052217333E0,-1.432221680E0,9.514963531E0,-1.782193909E0,9.785806307E0
3.062148333E0,-1.426533508E0,9.574090576E0,-1.723665619E0,9.832051229E0
3.072078333E0,-1.441352692E0,9.652377777E0,-1.660646667E0,9.899678868E0
3.082009333E0,-1.496288452E0,9.694889374E0,-1.624272308E0,9.943239896E0
3.091939333E0,-1.547481995E0,9.689650269E0,-1.630559235E0,9.946996847E0
3.101870333E0,-1.546284485E0,9.639953613E0,-1.669029236E0,9.904814989E0
3.111800333E0,-1.492995300E0,9.559870148E0,-1.709594879E0,9.825622976E0
